BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
BARKHERA,Others,2022-10-23T17:28:58.487,Others,PILIBHIT,3120156,"श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना से संबंधित अधिक जानकारी के लिए आप अपने यहां के राजकीय बीज गोदाम प्रभारी या
जिला कृषि उपनिदेशक कार्यालय पर संपर्क करें या विभाग के नंबर पर संपर्क - 011 – 23381092, 011-24300606 करके जानकारी प्राप्त
करें","Tell me about the Pradhan Mantri Kisan Samman Nidhi Yojana ?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
TARABGANJ,Others,2022-10-23T17:29:11.993,Others,GONDA,3120237," श्रीमान जी प्रधानमंत्री सम्मान निधि योजना की जानकारी के लिए आप अपने जिले में बीज गोदाम प्रभारी या कृषि उपनिदेशक कार्यालय में जाकर संपर्क कर  सकते हैं help line number  155261 / 011-24300606  ,18001801488","Information About Pradhan Mantri Samman Nidhi scheme? ","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
SALARPUR,Cereals,2022-10-23T17:29:15.27,Wheat,BADAUN,3120166,"महोदय जी गेहूं की प्रजातियां पी.बी.डब्लू.-343, यू.पी.-2338, के.-9006, के.-9107, के.-307, एच. डी.-2687,यू.पी.-2382, पी.डी.डब्लू-233, पी.डी.डब्लू.-215, डब्लू.एच.-896, एच.आई.-8381, पी.बी.डब्लू.-502 हैं","information about wheat crop variety ?",Varieties,NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
TODARPUR,Others,2022-10-23T17:33:41.97,Others,HARDOI,3120238,"श्रीमान जी किसान सम्मान निधि योजना के अंतर्गत जानकारी लेने के लिए 1800 – 180 – 1488 ,155 261 या 1800-11-5526 , 011-24300606 , 011- 23381092 से संपर्क करें","Pls tell me beneficiary status under the Pradhan Mantri Kisan Samman Nidhi Yojana.","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
UMARDA,Cereals,2022-10-23T17:34:12.327,"Paddy (Dhan)",KANNAUJ,3120239,"महोदय धान की बालियां पकने के बाद खंडवा की समस्या है तो उसकी कटाई करा लें","Information about false smut problem in paddy ..?","	Plant Protection	",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
"BANI KODAR",Others,2022-10-23T17:52:16.37,Others,BARABANKI,3120893,"श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना से संबंधित अधिक जानकारी के लिए आप अपने यहां के विकासखण्ड पर बीज भण्डार प्रभारी जी अथवा जनपद के उप कृषि निदेशक जी से सम्पर्क करे | 
","Information about Prime Minister Kisan Samman Nidhi Yojana Status....?     
","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
BIKAPUR,Oilseeds,2022-10-23T17:59:26.4,Mustard,FAIZABAD,3118678,"pendimethalin ","farmer asked about mustard crops weedicide ","Weed Management",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
RAMNAGAR,Cereals,2022-10-23T18:02:47.577,"Paddy (Dhan)",BASTI,3120876,"महोदय प्रधानमंत्री  किसान  सम्मान निधि योजना का वेबसाइट www.pmkisan.gov.in में फार्मर कॉर्नर  पर स्टेटस ऑफ़ सेल्फ रजिस्टर्ड /CSC फार्मर में आधार कार्ड नम्बर भर कर स्टेटस  देख सकते है|
","Information About Pradhan mantri kisan samman nidhi yojna Website…?
","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
"BANI KODAR",Others,2022-10-23T18:07:10.933,Others,BARABANKI,3120896,"श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना की वेबसाइट सुचारू रूप से न चल पाने के कारण स्टेटस की जानकारी नहीं प्राप्त हो पा रही है आप कुछ समय पश्चात कॉल करके देख सकते हैं  यदि वेबसाइट चलेगी तो जानकारी मिल जाएगी |","Information about beneficiary status of Pm Kisan Samman Nidhi Yojana..? 
","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
BEHJAM,Others,2022-10-23T18:08:41.367,Others,KHERI,3120903,"श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना से संबंधित अधिक जानकारी के लिए आप अपने यहां के विकासखण्ड पर बीज भण्डार प्रभारी जी अथवा जनपद के उप कृषि निदेशक जी से सम्पर्क करे | 
","Information about Prime Minister Kisan Samman Nidhi Yojana Status....?     
","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
TAKHA,Cereals,2022-10-23T18:16:37.167,"Paddy (Dhan)",ETAWAH,3120831,"श्रीमान जी 23 अक्टूबर से 28 अक्टूबर तक आपके क्षेत्र में मौसम साफ रहने की संभावना है किसी भी प्रकार की बूंदाबांदी या बारिश होने की कोई संभावना नहीं है आज का न्यूनतम तापमान 18°C और अधिकतम तापमान 22 °C है और हवा की गति 4 से 11 किलोमीटर प्रति घंटा रहने की संभावना है मौसम के अनुसार कृषि कार्य करें |
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
UMARDA,Oilseeds,2022-10-23T18:20:47.86,Mustard,KANNAUJ,3120389,"श्रीमान जी 23 से 28 अक्टूबर तक आपके यहां मौसम पूरी तरह साफ रहेगा ना कोई वर्षा है ना कोई बादल आपके यहां अधिकतम तापमान 26 डिग्री सेंटीग्रेड न्यूनतम 18 डिग्री सेंटीग्रेड हवा की गति 3 किलोमीटर प्रति घंटा रहने की संभावना है हवा की दिशा उत्तरी से उत्तरी पूर्वी रहने की संभावना है अतः कृषि कार्य मौसम के अनुसार करें","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
BAKSHA,Others,2022-10-23T18:33:37.483,Others,JAUNPUR,3120913,"श्रीमान जी अगर आप अपना पीएम किसान सम्मान निधि का स्टेटस चेक करना चाहते हैं तो आप अपना रजिस्ट्रेशन नंबर बताएं तो आपको जानकारी दे दी जाएगी |","Information about of pm kisan samman nidhi yojna ..?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
SAURIKH,Others,2022-10-23T18:36:57.553,Others,KANNAUJ,3120852,"श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना के बारे में अधिक जानकारी के लिए अपने नजदीकी ब्लॉक पर बीज गोदाम प्रभारी महोदय से जिले पर जिला कृषि उपनिदेशक कार्यालय पर अधिक जानकारी के लिए निशुल्क नंबर 1800 180 1488 पर संपर्क करें|","INFORMATION ABOUT OF PM KISHAN SAMMAN NIDHI STATUS ?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
BHARTHANA,Oilseeds,2022-10-23T18:40:32.007,Mustard,ETAWAH,3120862,"श्रीमान जी सरसों की फसल में खरपतवार नियंत्रण के लिए - पैन्डीमेथलीन - 30 ई.सी. – 1. लीटर प्रति एकड़ की दर से 200 लीटर पानी में घोल बनाकर फसल बुवाई के 72 घंटे के अंदर स्प्रे करें  ","Provide information related to weed management in Mustard crop ?","Weed Management",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
TAMKUHIRAJ,Others,2022-10-23T18:44:00.61,Others,"KUSHI NAGAR",3120836,"श्रीमान जी पीएम किसान सम्मान निधि की जानकारी तकनीकी समस्या के कारण देने में असमर्थ हैं अतः आप टोल फ्री नंबर 1800 180 1488 संपर्क करें अथवा राजकीय बीज भंडार या कृषि निदेशक कार्यालय पर करें","Information about PM Kisan Samman Nidhi..?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
TODARPUR,Others,2022-10-23T18:46:28.827,Others,HARDOI,3120920,"श्रीमान जी अधिक जानकारी हेतु  पीएम किसान सम्मान निधि के टोल फ्री नंबर 1800 180 1488 पर संपर्क करें|

","Information about PM- Kisan Samman Nidhi Yojana (PM- KSNY) .....?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
PATEHRA,Others,2022-10-23T18:48:55.81,Others,MIRZAPUR,3120846,"श्रीमान जी प्रधानमंत्री किसान सम्मान निधि के अंतर्गत आप विकासखंड पर बीज भंडार प्रभारी जी से अथवा जनपद पर उप कृषि निदेशक जी से संपर्क करें
प्रधानमंत्री किसान हेल्पलाइन नंबर 011 2430 0606 अथवा 155261 पर संपर्क करें
उत्तर प्रदेश विभाग द्वारा कृषि निदेशालय से संबंधित 12वीं किस्त प्रधानमंत्री किसान सम्मान निधि से संबंधित हेल्पलाइन नंबर  1800 180 1488 सुबह 10:00 बजे से लेकर शाम 5:00 बजे तक में संपर्क करें
श्रीमान जी कृषि निदेशालय से संबंधित प्रधानमंत्री किसान सम्मान निधि हेल्पलाइन नंबर 1800 180 5450  कॉल करें उस पर अपना आधार नंबर डालें आपको आप का रजिस्ट्रेशन नंबर प्राप्त हो जाएगा और बैलेंस की जानकारी प्राप्त हो जाएगी
","Information about of Pradhan Mantri Kisan Samman Nidhi scheme status
","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
RAMNAGAR,Animal,2022-10-23T18:50:22.25,"Bovine(Cow,Buffalo)",CHITRAKOOT,3118680,"--श्रीमान जी दिए गए नंबर  पर संपर्क करें-05812310058","???? ?? ????? ?? ??? ?? ???? ??? ?????? ?? ??? ???","Dairy Production",NA,"ANIMAL HUSBANDRY","UTTAR PRADESH",23,10,2022
PUREDALAI,Oilseeds,2022-10-23T18:53:55.173,Mustard,BARABANKI,3120858,"श्री मान जी ,सरसों की उन्नत प्रजातियां-आर.एच. 0749, टी 59 (वरुण), आर.एच. 0406 का प्रयोग करें|","Information about varieties of mustard...?",Varieties,NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
PRATAPPUR,Others,2022-10-23T19:03:44.493,Others,ALLAHABAD,3120928,"
श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना से संबंधित अधिक जानकारी के लिए आप अपने यहां के राजकीय बीज गोदाम प्रभारी या
जिला कृषि उपनिदेशक कार्यालय पर संपर्क करें या विभाग के नंबर पर संपर्क - 011 – 23381092, 011-24300606 करके जानकारी प्राप्त
करें","--Tell me about the Pradhan Mantri Kisan Samman Nidhi Yojana ?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
LALAURIKHERA,Others,2022-10-23T19:07:58.46,Others,PILIBHIT,3120924,"श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना में अपने स्टेटस की जानकारी प्राप्त करने के लिए जो डाटा आपने उपलब्ध कराया है उससे  कोई भी पंजीकरण नहीं दिखा रहा है कृपया आप अधिक जानकारी के लिए  पीएम किसान के हेल्पलाइन नंबर -011-24300606 ,1800115526 पर आधार के माध्यम से जानकारी प्राप्त करें अथवा जिले पर उप कृषि निदेशक कार्यालय से संपर्क करें    ","Information regarding Installment status in P M Kisan Samman Nidhi Yojana….?   ","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
PATEHRA,Others,2022-10-23T19:09:55.833,Others,MIRZAPUR,3120848,"प्रधानमंत्री किसान सम्मान निधि योजना के तहत आप प्रधानमंत्री किसान सम्मान निधि हेल्पलाइन   18001801488  नंबर पर संपर्क करें","
Information about 12th installment under Pradhan Mantri kisan samman nidhi yojna?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",23,10,2022
BHAGYANAGAR,Others,2022-10-24T11:30:52.133,Others,AURAIYA,3128918,"महोदय, आपकी प्रधानमंत्री किसान सम्मान निधि योजना की 12 वीं क़िस्त भुगतान संसाधित है, अधिक जानकारी के लिए जिले के उप कृषि निदेशक कार्यालय में संपर्क करे |","Information about  PM Kisan Samman Nidhi Yojna Beneficiary status .?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",24,10,2022
HASAYAN,Vegetables,2022-10-24T11:31:04.223,Potato,HATHRAS,3128543,"श्रीमान आलू के बीज को उपचारित करने के लिए  कार्बेन्डाजिम 50% डब्ल्यू. पी, कि 2 से 2.5 ग्राम मात्रा प्रति लीटर पानी में घोलकर छिड़काव करें |","Provide information for seed treatment in potato crop ?","Seeds and Planting Material",NA,HORTICULTURE,"UTTAR PRADESH",24,10,2022
GOHAND,Vegetables,2022-10-24T11:31:44.05,Brinjal,HAMIRPUR,3128629,"श्रीमान जी बैगन की फसल में तना बेधक एवं फल बेधक कीट के नियंत्रण के लिए थियाक्लोप्रिड 400 मिलीलीटर प्रति एकड़ 200 लीटर पानी में घोलकर छिड़काव करें","Information about pest management of shoot and fruit borer in brinjal crop ?
","	Plant Protection	",NA,HORTICULTURE,"UTTAR PRADESH",24,10,2022
CHHIBRAMAU,Vegetables,2022-10-24T11:35:12.247,Potato,KANNAUJ,3129394,"श्रीमान जी आप आलू के बीज को शोधित करने के लिए Pencycuron 22.9% SC की 1ml को प्रति लीटर पानी के घोल में आलू के बीज को 10 से 15 मिनट  डूबाने के बाद बुवाई करें","information about seed treatment of potato","Cultural Practices",NA,HORTICULTURE,"UTTAR PRADESH",24,10,2022
HOLAGARH,Others,2022-10-24T11:44:20.837,Others,ALLAHABAD,3129179,"महोदय, प्रधानमंत्री किसान सम्मान निधि योजना में अपना रजिस्ट्रेशन नंबर जानने के लिए आप अपने नजदीकी जन सेवा केंद्र पर संपर्क करें, या फिर अपने ब्लॉक पर राजकीय कृषि बीज भंडार पर जाकर सूची में देखें अथवा प्रधानमंत्री किसान सम्मान निधि योजना के टोल फ्री नंबर 01123381092, 155261, 1800115526, 011 24300606 पर संपर्क करें |","Information about beneficiary status of PM kisan samman nidhi yojna ...?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",24,10,2022
"BADLA PUR",Others,2022-10-24T11:52:45.87,Others,JAUNPUR,3129406,"P.M Kisan servers are down for maintenance
","ASKING ABOUT PM KISAN","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",24,10,2022
THAKURDWARA,Others,2022-10-24T11:53:18.49,Others,MORADABAD,3129412,"श्रीमान जी पीएम किसान सम्मान निधि योजना के अंतर्गत भूलेख का विवरण पीएम किसान पोर्टल पर दर्ज नहीं है कृपया अपने लेखपाल महोदय से संपर्क करके भूमि का विवरण पोर्टल पर दर्ज कराएं।
","Please provide Know Beneficiary Status information under PM Kisan Samman Nidhi Yojana. ? 
","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",24,10,2022
JAITPUR,Cereals,2022-10-24T12:02:30.777,"Barley (Jau)",MAHOBA,3129051,"जौ की यह नई प्रजाति प्रति हेक्टेयर 50-60 कुंतल उपज देती है. बुआई के बाद 30-35 दिन पहली सिंचाई तथा फूल आने पर दूसरी सिंचाई करनी पड़ती है. यह लगभग 120 दिन में तैयार हो जाती है. साथ ही इसमें अधिक प्रोटीन तथा पीली गेरुई, धब्बा रोग के प्रति अधिक प्रतिरोधक गुण हैं.","Information about details of HUB-113 Barley variety",Varieties,NA,AGRICULTURE,"UTTAR PRADESH",24,10,2022
BANGRA,Vegetables,2022-10-24T12:03:23.21,"Peas (field peas/ garden peas/matar)",JHANSI,3129417,"----मटर की प्रजाति -रचना,मालवीय मटर 2,15,पन्त मटर 5,शिखा(के.एफ.पी.डी.-103),विकास (आईपीएफडी 99-13),प्रकाश,जे.पी.-885","Varieties of Pea ?","Seeds and Planting Material",NA,HORTICULTURE,"UTTAR PRADESH",24,10,2022
SADABAD,Vegetables,2022-10-24T12:04:26.98,Potato,HATHRAS,3129033,"श्रीमान आलू की फसल में उर्वरक की मात्रा - यूरिया 107 किलोग्राम डीएपी 65 किलोग्राम तथा पोटाश 68 किलोग्राम प्रति एकड़","provide about information of fertilizer in potato crop ?","	Plant Protection	",NA,HORTICULTURE,"UTTAR PRADESH",24,10,2022
MANIHARI,Oilseeds,2022-10-24T12:08:06.847,Mustard,GHAZIPUR,3128789,"श्रीमान जी सरसों की फसल में खरपतवार नियंत्रण के लिए पेन्डीमेथलीन 30 % ई.सी @ 1200 ml प्रति एकड़ की दर से 200 लीटर पानी में घोल बनाकर बुवाई के बाद अंकुरण के पहले 48 से 72 घंटे के अंदर छिड़काव करें |
","Information about weed management in mustard crop ?","Weed Management",NA,AGRICULTURE,"UTTAR PRADESH",24,10,2022
MOHAMMADPUR,Others,2022-10-24T12:09:11.837,Others,AZAMGARH,3129435,"श्रीमान जी प्रधानमंत्री सम्मान निधि योजना में किस्तों से संबंधित शिकायत एवं सुझाव के लिए 18001801488 पर संपर्क करें .","Information of Pradhan mantri kisan samman nidhi yojna Status...?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",24,10,2022
BHADPURA,Oilseeds,2022-10-24T12:10:35.14,Mustard,BAREILLY,3128475,"श्रीमान जी सरसो या राई की प्रजातिया है वरुणा(टाइप-59 ), प्रकाश, वरदान, शेखर,  पूसा बोल्ड, क्रांति(P.R..-5), आशीर्वाद, नरेंद्र राई-8501, बसंती माया, पीताम्बरी I

 सरसों की विलम से की जाने वाली वैरायटी आशीर्वाद और वरदान है
","Asking about  MUSTARD AND RAI VARIETY ?.
",Varieties,NA,AGRICULTURE,"UTTAR PRADESH",24,10,2022
SANDALPUR,Others,2022-10-24T12:12:42.64,Others,"KANPUR DEHAT",3128727,"श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना के अंतर्गत आपके भारतीय स्टेट बैंक के खाते में 10 किस्तों का भुगतान किया जा चुका है और आपकी पंजीकरण संख्या UP259672566 है","Provide information related to Pradhan Mantri Kisan Samman Nidhi Yojana
","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",24,10,2022
"HAINSAR BAZAR",Others,2022-10-24T12:13:10.75,Others,"SANT KABIR NAGAR",3129422,"श्रीमान जी प्रधानमंत्री कुसुम योजना के तहत सोलर पंप पर 60% अनुदान दिया जा रहा है सोलर पंप पर बुकिंग 20 अक्टूबर 20/10/2022 से प्रातः 11:00 बजे से बुकिंग शुरू हो गई है जो कि लक्ष्य पूर्ण होने तक चलेगी |आप विभागीय वेबसाइट www.upagriculture.com 
 से सोलर पंप हेतु बुकिंग कर सकते हैं |","Information about beneficiary status of Pm Kisan Samman Nidhi Yojana..? 
","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",24,10,2022
"NEBUA NAURANGIA",Others,2022-10-24T12:17:57.65,Others,"KUSHI NAGAR",3129004,"श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना के के अंतर्गत आप का रिकॉर्ड पीएफएमएस / बैंक द्वारा किसान रिकॉर्ड को खारिज कर दिया गया है, अधिक जानकारी के लिए आप अपने विकासखंड पर बीज गोदाम प्रभारी कार्यालय या जिले पर जिला कृषि उपनिदेशक कार्यालय से जानकारी प्राप्त करें |
","Provide information about Pradhanmantri Kisan Samman Nidhi Yojana….?
","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",24,10,2022
"KAURI RAM",Others,2022-10-24T12:20:07.223,Others,GORAKHPUR,3128601,"महोदय दलहनी फसलों में एसएसपी का प्रयोग DAP या NPK 12:32:16 से बेहतर होता है |","Information about fertilizer use in pules crop ?","Fertilizer Use and Availability",NA,AGRICULTURE,"UTTAR PRADESH",24,10,2022
BAHERI,Others,2022-10-24T12:20:15.927,Others,BAREILLY,3128797,"महोदय, प्रधानमंत्री किसान सम्मान निधि योजना में अपना रजिस्ट्रेशन नंबर जानने के लिए आप अपने नजदीकी जन सेवा केंद्र पर संपर्क करें, या फिर अपने ब्लॉक पर राजकीय कृषि बीज भंडार पर जाकर सूची में देखें अथवा प्रधानमंत्री किसान सम्मान निधि योजना के टोल फ्री नंबर 01123381092, 155261, 1800115526, 011 24300606 पर संपर्क करें |","Information about beneficiary status of PM kisan samman nidhi yojna ...?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",24,10,2022
CHOPAN,Others,2022-10-24T12:25:49.503,Others,SONBHADRA,3128734,"श्रीमान जी पीएम किसान सम्मान निधि योजना में खाता नंबर एवं आधार नंबर सुधार के लिए अपने ब्लॉक पर या अपने जिले के कृषि उपनिदेशक कार्यालय में संपर्क करें तथा स्थिति जानने के लिए टोल फ्री नंबर 18001801488 पर कॉल करें या ऑनलाइन www.pmkisan.gov.in पर सुधार कर सकते है।","Information related to PM Kisan Samman Nidhi ?

","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",24,10,2022
AMAULI,Cereals,2022-10-24T12:33:37.347,Wheat,FATEHPUR,3128720,"श्रीमान जी, गेहूं की छोटे आकार की किस्मों के लिए 40 किलो बीज प्रति एकड़ में प्रयोग करें और मोटे किस्म के बीजों के लिए 50 किलो बीज प्रति एकड़ में प्रयोग करें। यदि पिछेती बिजाई करनी हो तो 60 किलो बीज प्रति एकड़ में प्रयोग करें।","Provide information related to suitable seed rate for sowing wheat crop
",Seeds,NA,AGRICULTURE,"UTTAR PRADESH",24,10,2022
