BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
RATANPURA,Cereals,2023-07-26T10:23:34.273,"Paddy (Dhan)",MAU,6077804,"श्रीमान जी आपके क्षेत्र में 25 जुलाई से 01 अगस्त के बीच हल्की बूंदाबांदी होने की संभावना है, एवं 31 जुलाई 01 अगस्त को हल्की बारिश होने की संभावना है, तथा आज का अधिकतम तापमान 32 डिग्री सेल्सियस एवं न्यूनतम तापमान 30 डिग्री सेल्सियस रहने की संभावना है हवा की गति 11 से अधिकतम 18 किलोमीटर प्रति घंटे की संभावना है मौसम के अनुसार कृषि कार्य करें ","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",26,7,2023
SIRKONI,Cereals,2023-07-26T10:25:03.27,"Paddy (Dhan)",JAUNPUR,6077342,"महोदय प्रधानमंत्री  किसान  सम्मान निधि योजना का वेबसाइट www.pmkisan.gov.in में फार्मर कॉर्नर  पर स्टेटस ऑफ़ सेल्फ रजिस्टर्ड /CSC फार्मर में आधार कार्ड नम्बर भर कर स्टेटस  देख सकते है|","Information About Pradhan mantri kisan samman nidhi yojna Website…?
","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",26,7,2023
SORAON,Cereals,2023-07-26T10:26:08.167,"Paddy (Dhan)",ALLAHABAD,6078755,"श्रीमान जी फसल बीमा कराने के लिए UNIVERSAL SOMPO GENERAL INSURANCE COMPANY के दिए गए टोल फ्री नंबर 18002005142 के नंबर पर संपर्क करें |
","Information related to crop insurance ?
","Crop Insurance",NA,AGRICULTURE,"UTTAR PRADESH",26,7,2023
BANDA,Cereals,2023-07-26T10:26:14.017,"Paddy (Dhan)",SHAHJAHANPUR,6073859,"श्रीमान जी धान की फसल को फंगस से बचाने के लिए - Mancozeb - 75%WP - 500 ग्राम प्रति एकड़ 200 लीटर पानी में घोल बनाकर स्प्रे करें
","Provide information related to brown spot disease control in paddy crop ?
","	Plant Protection	",NA,AGRICULTURE,"UTTAR PRADESH",26,7,2023
MOHAMMADABAD,Others,2023-07-26T10:26:36.667,Others,GHAZIPUR,6078345,"
श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना से संबंधित अधिक जानकारी के लिए आप अपने यहां के राजकीय बीज गोदाम प्रभारी या
जिला कृषि उपनिदेशक कार्यालय पर संपर्क करें या विभाग के नंबर पर संपर्क - 011 – 23381092, 011-24300606 करके जानकारी प्राप्त
करें","Tell me about the Pradhan Mantri Kisan Samman Nidhi Yojana ?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",26,7,2023
ALIGANJ,Millets,2023-07-26T10:26:44.077,"Maize (Makka)",ETAH,6076380,"श्रीमान जी 26 जुलाई से 1 अगस्त के बीच27 जुलाई 29 जुलाई और 30 जुलाई को हल्की मध्यम वर्षा होने की संभावना है बाकी दिनों में हल्की बूंदाबांदी की संभावना है आंशिक रूप से बादल छाए रहेंगे आज का न्यूनतम तापमान 28 डिग्री सेल्सियस और अधिकतम तापमान 32 डिग्री सेल्सियस एवं हवा की गति 4 से 14 किलोमीटर प्रति घंटा रहने की संभावना है मौसम के अनुसार कृषि कार्य को करें
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",26,7,2023
PURWA,Flowers,2023-07-26T10:27:19.91,Marigold,UNNAO,6078753,"श्रीमान जी गेंदा का बीज संबंधित जानकारी के लिए आप अपने जिले पर उद्यान विभाग अधिकारी जी से संपर्क करें|","Give information related to marigold seeds?",Floriculture,NA,HORTICULTURE,"UTTAR PRADESH",26,7,2023
FATEHPUR,Millets,2023-07-26T10:27:47.833,"Maize (Makka)",BARABANKI,6079110," सर आप कार्टाप हाइड्रोक्लोराइड  50% SP 400 g/एकर 200 लीटर पानी  में दवा का छिड़काव करे","Information about stem borer in maize......?","	Plant Protection	",NA,AGRICULTURE,"UTTAR PRADESH",26,7,2023
Soron,"Sugar and Starch Crops",2023-07-26T10:30:54.81,"Sugarcane (Noble Cane)","KANSHIRAM NAGAR",6076654,"श्रीमान जी आप डाईमेथोएट 30% EC @ 400 मिली/एकर की दर से 200 लीटर पानी में घोल बनाकर छिड़काव करें अथवा कार्टाप हाइड्रोक्लोराइड 4 % GR @ 8-10 किलोग्राम/एकर की दर से बिखेरें |
","Leaves are shrinking and turning yellow in Sugarcane crop?","	Plant Protection	",NA,AGRICULTURE,"UTTAR PRADESH",26,7,2023
KANNAUJ,Millets,2023-07-26T10:31:50.97,"Maize (Makka)",KANNAUJ,6066140,"श्रीमान जी 26 जुलाई से 01 अगस्त के बीच पूरे सप्ताह हल्के बादल रहने की संभावना है आज 27,29 तथा 31 जुलाई को हल्की से मध्यम वर्षा हो सकती है आज का न्यूनतम तापमान 28 °C तथा अधिकतम तापमान 32°C एवं हवा की गति 11 किलोमीटर प्रति घंटा रहने की संभावना है मौसम के अनुसार कृषि कार्य को करें  ","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",26,7,2023
KARHAL,Cereals,2023-07-26T10:31:52.327,"Paddy (Dhan)",MAINPURI,6078373,"श्रीमान जी धान की फसल में खरपतवार नियंत्रण के लिए प्रेटिलाक्लोर 50% ई०सी० की 500ml मात्रा आवश्यकतानुसार पानी मिलाकर 2 इंच पानी भरे खेत में रोपाई के 2 से 3 दिन के अंदर प्रयोग करें |","Provide information about weed control in paddy crop ?
 ","Weed Management",NA,AGRICULTURE,"UTTAR PRADESH",26,7,2023
VIJAYIPUR,Others,2023-07-26T10:32:03.933,"Paddy (Dhan)",FATEHPUR,6077869,"किसान भाई आपके यहाँ 26,27,28.29,30,31 जुलाई में बादल के साथ बूंदाबांदी होने की संभावना बनी रहेगी आपके यहाँ अधिकतम तापमान 35*c और न्यूनतम तापमान 28*c रहेगा और हवा 4 से 11 किलोमीटर प्रति घंटा की रफ़्तार से चलेगा","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",26,7,2023
PATTI,Fruits,2023-07-25T10:18:56.577,Mango,PRATAPGARH,6061269,"श्रीमान जी, जिंक सल्फेट 250 gm, कॉपर सल्फेट 250 gm,बोरेक्स 120gm, बुझा चुना 100 gm प्रति पौधे की दर से मिट्टी में मिलाये   
","Information about the problem of Gummosis in Mango tree
","	Plant Protection	",NA,HORTICULTURE,"UTTAR PRADESH",25,7,2023
THAKURDWARA,Others,2023-07-25T10:19:52.513,Others,MORADABAD,6062867,"महोदय 25 जुलाई से 31  जुलाई के बीच मध्यम से भारी बारिश की संभावना है, आंशिक रूप से बादल छाए रहेंगे। आज का न्यूनतम तापमान 28 ° C और अधिकतम तापमान  31° C है और हवा की गति 4-14 किमी / घंटा रहने की संभावना है। मौसम के अनुसार कृषि कार्य करें","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",25,7,2023
